Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,"Vaccines, human use",8,Weight in kilograms,303,303,28728,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,76,Brazil,BRA,300220,"Vaccines, human use",8,Weight in kilograms,123,123,68500,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,1970,1970,1065683,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,152,Chile,CHL,300220,"Vaccines, human use",8,Weight in kilograms,1,1,51,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,152,Chile,CHL,300220,"Vaccines, human use",8,Weight in kilograms,65,65,17128,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,170,Colombia,COL,300220,"Vaccines, human use",8,Weight in kilograms,149,149,82800,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,"Vaccines, human use",8,Weight in kilograms,24875,24875,1394417,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,192,Cuba,CUB,300220,"Vaccines, human use",8,Weight in kilograms,11,11,2061,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,208,Denmark,DNK,300220,"Vaccines, human use",8,Weight in kilograms,89,89,67554,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,19963,19963,3929219,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,32,32,5110,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,3272,3272,1014543,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,4874,4874,803260,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,392,Japan,JPN,300220,"Vaccines, human use",8,Weight in kilograms,210,210,124574,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,1057,1057,160129,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,3633,3633,227733,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,"Vaccines, human use",8,Weight in kilograms,2631,2631,324712,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,84,84,58186,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,41,41,29271,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,949,949,156728,6
H1,2000,2000,2000,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,10032,10032,1556172,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,0,0,100,6
H1,2000,2000,2000,6,1,2,Export,32,Argentina,ARG,858,Uruguay,URY,300220,"Vaccines, human use",8,Weight in kilograms,928,928,651627,6
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,329236,329236,54656363,6
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,197569,197569,26162015,0
H1,2000,2000,2000,6,1,4,Re-Import,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,88,88,2274,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,36,Australia,AUS,300220,"Vaccines, human use",8,Weight in kilograms,88,88,2274,0
H1,2000,2000,2000,6,1,4,Re-Import,36,Australia,AUS,36,Australia,AUS,300220,"Vaccines, human use",8,Weight in kilograms,88,88,2274,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,40,Austria,AUT,300220,"Vaccines, human use",8,Weight in kilograms,135,135,23709,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,"Vaccines, human use",8,Weight in kilograms,133921,133921,25594287,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,300220,"Vaccines, human use",8,Weight in kilograms,18,18,3036,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,96,Brunei Darussalam,BRN,300220,"Vaccines, human use",8,Weight in kilograms,5,5,1735,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,100,Bulgaria,BGR,300220,"Vaccines, human use",8,Weight in kilograms,10,10,303,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,20297,20297,3186664,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,300220,"Vaccines, human use",8,Weight in kilograms,12,12,1088,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,152,Chile,CHL,300220,"Vaccines, human use",8,Weight in kilograms,16,16,2255,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,156,China,CHN,300220,"Vaccines, human use",8,Weight in kilograms,794,794,131857,6
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,156,China,CHN,300220,"Vaccines, human use",8,Weight in kilograms,36713,36713,3601463,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,208,Denmark,DNK,300220,"Vaccines, human use",8,Weight in kilograms,24,24,10905,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,208,Denmark,DNK,300220,"Vaccines, human use",8,Weight in kilograms,20,20,9788,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,"Vaccines, human use",8,Weight in kilograms,1603,1603,122347,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,20741,20741,4475570,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,23,23,13183,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,155,155,37270,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,4,4,109172,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,316,Guam,GUM,300220,"Vaccines, human use",8,Weight in kilograms,85,85,3643,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,"Vaccines, human use",8,Weight in kilograms,11036,11036,2136352,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,"Vaccines, human use",8,Weight in kilograms,3075,3075,441364,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,376,Israel,ISR,300220,"Vaccines, human use",8,Weight in kilograms,16,16,626,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,4248,4248,92436,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,392,Japan,JPN,300220,"Vaccines, human use",8,Weight in kilograms,9,9,2973,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,392,Japan,JPN,300220,"Vaccines, human use",8,Weight in kilograms,28,28,2949,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,7238,7238,88592,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,26192,26192,4199295,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,454,Malawi,MWI,300220,"Vaccines, human use",8,Weight in kilograms,5,5,1861,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,"Vaccines, human use",8,Weight in kilograms,8181,8181,1056068,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,480,Mauritius,MUS,300220,"Vaccines, human use",8,Weight in kilograms,16,16,11993,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,484,Mexico,MEX,300220,"Vaccines, human use",8,Weight in kilograms,4,4,707,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,490,"Other Asia, nes","",300220,"Vaccines, human use",8,Weight in kilograms,3,3,485,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes","",300220,"Vaccines, human use",8,Weight in kilograms,5773,5773,1975600,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,4853,4853,983294,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,540,New Caledonia,NCL,300220,"Vaccines, human use",8,Weight in kilograms,98,98,22702,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,"Vaccines, human use",8,Weight in kilograms,66,66,3079,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,"Vaccines, human use",8,Weight in kilograms,42947,42947,5155592,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,574,Norfolk Isds,NFK,300220,"Vaccines, human use",8,Weight in kilograms,42,42,1266,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,586,Pakistan,PAK,300220,"Vaccines, human use",8,Weight in kilograms,2282,2282,90865,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,"Vaccines, human use",8,Weight in kilograms,411,411,233956,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,608,Philippines,PHL,300220,"Vaccines, human use",8,Weight in kilograms,3678,3678,337090,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,699,India,IND,300220,"Vaccines, human use",8,Weight in kilograms,11469,11469,739467,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,"Vaccines, human use",8,Weight in kilograms,12191,12191,1971607,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,"Vaccines, human use",8,Weight in kilograms,2989,2989,353349,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,710,South Africa,ZAF,300220,"Vaccines, human use",8,Weight in kilograms,7630,7630,871128,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,182,182,52966,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,752,Sweden,SWE,300220,"Vaccines, human use",8,Weight in kilograms,1205,1205,113374,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,1528,1528,276986,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,300,300,1026246,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,"Vaccines, human use",8,Weight in kilograms,8439,8439,865085,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,776,Tonga,TON,300220,"Vaccines, human use",8,Weight in kilograms,1200,1200,3029,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,792,Turkey,TUR,300220,"Vaccines, human use",8,Weight in kilograms,456,456,5982,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,818,Egypt,EGY,300220,"Vaccines, human use",8,Weight in kilograms,4455,4455,416587,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,13102,13102,1408888,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,190,190,29601,0
H1,2000,2000,2000,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,126478,126478,18455611,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,100,100,57654,0
H1,2000,2000,2000,6,1,2,Export,36,Australia,AUS,882,Samoa,WSM,300220,"Vaccines, human use",8,Weight in kilograms,25,25,1124,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,59136,59136,28171650,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,54947,54947,32319698,6
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,"Vaccines, human use",8,Weight in kilograms,27300,27300,18568392,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,"Vaccines, human use",8,Weight in kilograms,200,200,189025,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,1000,1000,365159,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,6,6,3546,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,300220,"Vaccines, human use",8,Weight in kilograms,100,100,152491,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,203,Czechia,CZE,300220,"Vaccines, human use",8,Weight in kilograms,46,46,22011,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,"Vaccines, human use",8,Weight in kilograms,2000,2000,849710,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,233,Estonia,EST,300220,"Vaccines, human use",8,Weight in kilograms,54,54,31582,6
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,18800,18800,5006053,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,100,100,54533,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,2900,2900,1546073,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,37000,37000,22957430,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,"Vaccines, human use",8,Weight in kilograms,3200,3200,1455059,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,28,28,16393,6
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,300220,"Vaccines, human use",8,Weight in kilograms,306,306,145850,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,300220,"Vaccines, human use",8,Weight in kilograms,52,52,30512,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,440,Lithuania,LTU,300220,"Vaccines, human use",8,Weight in kilograms,106,106,62562,6
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,4200,4200,1554168,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,1100,1100,181063,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,616,Poland,POL,300220,"Vaccines, human use",8,Weight in kilograms,100,100,34589,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,"Vaccines, human use",8,Weight in kilograms,800,800,400198,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,300220,"Vaccines, human use",8,Weight in kilograms,200,200,75744,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,703,Slovakia,SVK,300220,"Vaccines, human use",8,Weight in kilograms,22,22,10437,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,"Vaccines, human use",8,Weight in kilograms,500,500,232718,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,300220,"Vaccines, human use",8,Weight in kilograms,700,700,399128,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,400,400,53389,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,1,1,401,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,"Vaccines, human use",8,Weight in kilograms,6700,6700,3988265,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,4000,4000,836093,0
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,2000,2000,1124984,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,53,53,25356,6
H1,2000,2000,2000,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,100,100,114352,0
H1,2000,2000,2000,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,9,9,4081,6
H1,2000,2000,2000,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,582,582,116606,0
H1,2000,2000,2000,6,1,1,Import,44,Bahamas,BHS,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,1,1,434,0
H1,2000,2000,2000,6,1,1,Import,44,Bahamas,BHS,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,86,86,11694,0
H1,2000,2000,2000,6,1,1,Import,44,Bahamas,BHS,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,5,5,2197,0
H1,2000,2000,2000,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,478,478,100866,0
