Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,190623,190623,2991909,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,710,South Africa,ZAF,300220,Vaccines; for human medicine,8,Weight in kilograms,693,693,409585,0
H5,2018,2018,2018,6,1,2,Export,24,Angola,AGO,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,38,38,92,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,784,United Arab Emirates,ARE,300220,Vaccines; for human medicine,8,Weight in kilograms,1940,1940,164320,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,6102,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,2340,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,17084,17084,4576180,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,3790,3790,1728239,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,513,513,87404,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,203,Czechia,CZE,300220,Vaccines; for human medicine,8,Weight in kilograms,79,79,7730,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,388,388,185552,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,344,"China, Hong Kong SAR",HKG,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,12,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,298,298,54586,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,620,620,55390,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,3909,3909,567982,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,1656,1656,518685,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,5771,5771,1362700,0
H5,2018,2018,2018,6,1,1,Import,31,Azerbaijan,AZE,804,Ukraine,UKR,300220,Vaccines; for human medicine,8,Weight in kilograms,57,57,7898,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,310769,310769,170554562,0
H5,2018,2018,2018,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,5060,5060,580201,0
H5,2018,2018,2018,6,1,4,Re-Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,1161,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,1161,0
H5,2018,2018,2018,6,1,4,Re-Import,32,Argentina,ARG,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,1161,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,1331,1331,270571,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,393,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,33167,33167,15818816,0
H5,2018,2018,2018,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,Vaccines; for human medicine,8,Weight in kilograms,1089,1089,231257,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,621,621,114854,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,3393,3393,4148030,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,610,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,962,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,45507,45507,13282549,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,2160,2160,519398,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,52785,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,3540,3540,18293664,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,56565,56565,45196609,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,3242,3242,494509,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,234,234,803751,0
H5,2018,2018,2018,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,Vaccines; for human medicine,8,Weight in kilograms,3970,3970,348944,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,28093,28093,3489432,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,1592,1592,1067392,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,44,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,131305,131305,66999024,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,292386,,297667968,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,113650,113650,99843884,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,3124,3124,645156,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,643,,655338,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,103773,,105648433,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,96,Brunei Darussalam,BRN,300220,Vaccines; for human medicine,8,Weight in kilograms,13,13,5467,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,5415,,5513711,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,300220,Vaccines; for human medicine,8,Weight in kilograms,32,32,11962,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,3881,,3951691,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines; for human medicine,8,Weight in kilograms,469,469,86499,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,30286,,30833569,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,258,French Polynesia,PYF,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,1735,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,6308,,6422005,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,9144,9144,27328249,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,296,Kiribati,KIR,300220,Vaccines; for human medicine,8,Weight in kilograms,42,42,8865,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,13,13,4935,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,172,172,81591,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,43576,,44363556,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,376,Israel,ISR,300220,Vaccines; for human medicine,8,Weight in kilograms,4124,,4199003,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,30917,,31476010,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,4701,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,392,Japan,JPN,300220,Vaccines; for human medicine,8,Weight in kilograms,30,30,10075,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,38,,39187,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,422,Lebanon,LBN,300220,Vaccines; for human medicine,8,Weight in kilograms,18,18,5059,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,520,Nauru,NRU,300220,Vaccines; for human medicine,8,Weight in kilograms,4001,4001,10724,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,1996,,2032175,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines; for human medicine,8,Weight in kilograms,22466,22466,2799123,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines; for human medicine,8,Weight in kilograms,12531,12531,1069659,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,604,Peru,PER,300220,Vaccines; for human medicine,8,Weight in kilograms,1289,1289,81841,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,1,,1172,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,23,,24025,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,124,124,271374,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,710,South Africa,ZAF,300220,Vaccines; for human medicine,8,Weight in kilograms,2094,2094,210266,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,1807,,1840060,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,739,,753011,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,205,,209645,6
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,2320,,2362179,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,10874,10874,138556,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,300220,Vaccines; for human medicine,8,Weight in kilograms,31,31,10505,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,1414,,1439911,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,28908,28908,3237721,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,54911,,55903277,6
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,18186,18186,63799311,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,858,Uruguay,URY,300220,Vaccines; for human medicine,8,Weight in kilograms,75,75,20351,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,882,Samoa,WSM,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,149,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,88598,88598,68384459,6
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,285866,285866,231358200,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,24482,24482,21801808,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,21732,21732,32405318,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,Vaccines; for human medicine,8,Weight in kilograms,7208,7208,10788173,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,461,461,505913,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,246,Finland,FIN,300220,Vaccines; for human medicine,8,Weight in kilograms,2163,2163,3100082,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,3951,3951,1784448,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,33197,33197,25928242,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,6745,6745,6617518,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,164128,164128,89626645,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,300220,Vaccines; for human medicine,8,Weight in kilograms,1659,1659,1581955,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,11205,11205,10199718,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,10496,10496,6935672,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,23,23,54979,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,2590,2590,7545805,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,2191,2191,2604408,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,300220,Vaccines; for human medicine,8,Weight in kilograms,2471,2471,2535280,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,22124,22124,14463131,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,306,306,821639,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,6030,6030,7128716,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,300220,Vaccines; for human medicine,8,Weight in kilograms,388,388,496478,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,302,6
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,10249,10249,6431504,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,15434,15434,22686790,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,405,405,316227,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,16592,16592,19779155,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,2587,2587,742955,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,64,64,116560,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,4965,4965,1707952,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,532,532,613261,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,4,4,37133,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,82,82,384879,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,8840,8840,6783492,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,3847,3847,3152426,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,7,7,818,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,90,90,66228,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,724,724,1537722,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,222,222,238697,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,682,Saudi Arabia,SAU,300220,Vaccines; for human medicine,8,Weight in kilograms,3390,3390,1694553,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,452,452,60094,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,37,37,8084,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,792,Turkey,TUR,300220,Vaccines; for human medicine,8,Weight in kilograms,70,70,24866,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,6487,6487,4389076,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,1340,1340,683414,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,252,252,278008,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,136,136,96224,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,233,Estonia,EST,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,37248,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,1562,1562,1893498,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,1817,1817,272820,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,428,Latvia,LVA,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,13216,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,166,166,229441,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,344,344,117216,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,16,16,6899,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,655,655,300062,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,173,173,460470,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,899,"Areas, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,15,15,554,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,1,No Quantity,0,,6475103526,6
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,1,No Quantity,0,,6164351554,6
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,4,Afghanistan,AFG,300220,Vaccines; for human medicine,8,Weight in kilograms,27837,27837,26707440,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,8,Albania,ALB,300220,Vaccines; for human medicine,8,Weight in kilograms,578,578,779035,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,12,Algeria,DZA,300220,Vaccines; for human medicine,8,Weight in kilograms,5007,5007,2190124,6
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,24,Angola,AGO,300220,Vaccines; for human medicine,8,Weight in kilograms,3610,3610,9779367,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,31,Azerbaijan,AZE,300220,Vaccines; for human medicine,8,Weight in kilograms,3599,3599,3299818,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,30612,30612,49006596,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,133566,133566,108117980,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,20414,20414,35821532,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,21997,21997,24451934,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,229,229,142854,0
