Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,3200,3200,3916,0
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,1737,1737,341338,0
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,686,Senegal,SEN,300220,Vaccines for human medicine,8,Weight in kilograms,58,58,11330,0
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,699,India,IND,300220,Vaccines for human medicine,8,Weight in kilograms,69000,69000,4008038,0
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,710,South Africa,ZAF,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,311,0
H2,2003,2003,2003,6,1,1,Import,12,Algeria,DZA,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,70,70,5014,0
H2,2003,2003,2003,6,1,1,Import,20,Andorra,AND,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,224,224,92866,0
H2,2003,2003,2003,6,1,1,Import,20,Andorra,AND,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,1373,0
H2,2003,2003,2003,6,1,1,Import,20,Andorra,AND,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,215,215,91493,0
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,48233,48233,12317067,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,3241,3241,426968,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,634,634,138350,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,11518,11518,5701548,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,Vaccines for human medicine,8,Weight in kilograms,470,470,30117,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,1783,1783,520282,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,Vaccines for human medicine,8,Weight in kilograms,1401,1401,107791,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,37,37,65712,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,12497,12497,2402357,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,29,29,11434,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,5281,5281,1184543,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,320,Guatemala,GTM,300220,Vaccines for human medicine,8,Weight in kilograms,105,105,11640,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,43,43,27951,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,2107,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,137,137,190008,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,Vaccines for human medicine,8,Weight in kilograms,1915,1915,90171,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,604,Peru,PER,300220,Vaccines for human medicine,8,Weight in kilograms,98,98,66150,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,699,India,IND,300220,Vaccines for human medicine,8,Weight in kilograms,5,5,124105,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,70,70,34675,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,1158,1158,117155,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,1285,1285,117602,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,8579,8579,1216705,6
H2,2003,2003,2003,6,1,2,Export,32,Argentina,ARG,858,Uruguay,URY,300220,Vaccines for human medicine,8,Weight in kilograms,624,624,217456,6
H2,2003,2003,2003,6,1,1,Import,32,Argentina,ARG,899,"Areas, nes","",300220,Vaccines for human medicine,8,Weight in kilograms,3796,3796,366176,6
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,421338,421338,117297735,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,344343,344343,36901569,0
H2,2003,2003,2003,6,1,4,Re-Import,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,2,2,353,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,24,Angola,AGO,300220,Vaccines for human medicine,8,Weight in kilograms,3112,3112,126888,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,32,Argentina,ARG,300220,Vaccines for human medicine,8,Weight in kilograms,1087,1087,274415,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,2,2,353,0
H2,2003,2003,2003,6,1,4,Re-Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,2,2,353,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,138853,138853,35283414,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,2290,2290,1147730,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,300220,Vaccines for human medicine,8,Weight in kilograms,561,561,10002,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,104,Myanmar,MMR,300220,Vaccines for human medicine,8,Weight in kilograms,6080,6080,222059,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,3978,3978,1305900,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,156,China,CHN,300220,Vaccines for human medicine,8,Weight in kilograms,76807,76807,8095448,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,300220,Vaccines for human medicine,8,Weight in kilograms,11,11,4756,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,166,Cocos Isds,CCK,300220,Vaccines for human medicine,8,Weight in kilograms,10,10,3710,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,178,Congo,COG,300220,Vaccines for human medicine,8,Weight in kilograms,3364,3364,169433,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,180,Dem. Rep. of the Congo,COD,300220,Vaccines for human medicine,8,Weight in kilograms,6650,6650,181358,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,12,12,4730,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines for human medicine,8,Weight in kilograms,4011,4011,29449,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,36563,36563,7212152,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,262,Djibouti,DJI,300220,Vaccines for human medicine,8,Weight in kilograms,150,150,6976,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,15,15,24815,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,296,Kiribati,KIR,300220,Vaccines for human medicine,8,Weight in kilograms,12,12,6322,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,Vaccines for human medicine,8,Weight in kilograms,9990,9990,875065,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines for human medicine,8,Weight in kilograms,21860,21860,907052,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,372,Ireland,IRL,300220,Vaccines for human medicine,8,Weight in kilograms,31,31,19560,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,376,Israel,ISR,300220,Vaccines for human medicine,8,Weight in kilograms,220,220,19156,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,66501,66501,20817387,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,1888,1888,123455,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,3,3,2068,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,18,18,2942,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,400,Jordan,JOR,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,3901,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,404,Kenya,KEN,300220,Vaccines for human medicine,8,Weight in kilograms,868,868,16166,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines for human medicine,8,Weight in kilograms,54235,54235,6842793,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,442,Luxembourg,LUX,300220,Vaccines for human medicine,8,Weight in kilograms,3008,3008,787513,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,Vaccines for human medicine,8,Weight in kilograms,3785,3785,412778,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,480,Mauritius,MUS,300220,Vaccines for human medicine,8,Weight in kilograms,165,165,24473,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes","",300220,Vaccines for human medicine,8,Weight in kilograms,9224,9224,4729481,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,46,46,59187,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,Vaccines for human medicine,8,Weight in kilograms,26,26,5266,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines for human medicine,8,Weight in kilograms,33,33,8121,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines for human medicine,8,Weight in kilograms,28674,28674,3049204,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,580,N. Mariana Isds,MNP,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,2011,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,586,Pakistan,PAK,300220,Vaccines for human medicine,8,Weight in kilograms,29048,29048,915863,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines for human medicine,8,Weight in kilograms,529,529,156638,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,608,Philippines,PHL,300220,Vaccines for human medicine,8,Weight in kilograms,18642,18642,438748,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,626,Timor-Leste,TLS,300220,Vaccines for human medicine,8,Weight in kilograms,213,213,17206,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines for human medicine,8,Weight in kilograms,9768,9768,1123118,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,Vaccines for human medicine,8,Weight in kilograms,9407,9407,731340,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,1411,1411,284134,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,30,30,25099,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,736,Fmr Sudan,SDN,300220,Vaccines for human medicine,8,Weight in kilograms,2684,2684,59776,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines for human medicine,8,Weight in kilograms,14,14,1463,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,564,564,4238986,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,Vaccines for human medicine,8,Weight in kilograms,21002,21002,1178957,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,792,Turkey,TUR,300220,Vaccines for human medicine,8,Weight in kilograms,254,254,22691,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,800,Uganda,UGA,300220,Vaccines for human medicine,8,Weight in kilograms,5834,5834,235707,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,10084,10084,3910600,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,8306,8306,213255,0
H2,2003,2003,2003,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,160902,160902,47686094,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,1400,1400,107722,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,854,Burkina Faso,BFA,300220,Vaccines for human medicine,8,Weight in kilograms,968,968,17668,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,882,Samoa,WSM,300220,Vaccines for human medicine,8,Weight in kilograms,40,40,9948,0
H2,2003,2003,2003,6,1,2,Export,36,Australia,AUS,894,Zambia,ZMB,300220,Vaccines for human medicine,8,Weight in kilograms,420,420,6803,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,197168,197168,80992651,6
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,94268,94268,104948719,6
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,8000,8000,12245206,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,40400,40400,15909175,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,5800,5800,5308463,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,3807,6
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,7,7,7362,6
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,300220,Vaccines for human medicine,8,Weight in kilograms,100,100,39673,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,Vaccines for human medicine,8,Weight in kilograms,2800,2800,3482527,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,200,200,56763,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,27500,27500,10694105,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,600,600,900442,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,13100,13100,4189794,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,33700,33700,40567231,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,300220,Vaccines for human medicine,8,Weight in kilograms,1300,1300,1978131,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines for human medicine,8,Weight in kilograms,1400,1400,590445,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,352,Iceland,ISL,300220,Vaccines for human medicine,8,Weight in kilograms,100,100,161448,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines for human medicine,8,Weight in kilograms,3400,3400,473065,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,6000,6000,596227,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,1000,1000,1254835,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,59,59,24138,6
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,440,Lithuania,LTU,300220,Vaccines for human medicine,8,Weight in kilograms,100,100,27086,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,484,Mexico,MEX,300220,Vaccines for human medicine,8,Weight in kilograms,1900,1900,483069,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,2000,2000,984255,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,Vaccines for human medicine,8,Weight in kilograms,900,900,628436,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,300220,Vaccines for human medicine,8,Weight in kilograms,900,900,1239693,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,300220,Vaccines for human medicine,8,Weight in kilograms,3300,3300,1247519,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,682,Saudi Arabia,SAU,300220,Vaccines for human medicine,8,Weight in kilograms,900,900,74074,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,Vaccines for human medicine,8,Weight in kilograms,700,700,196827,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,300220,Vaccines for human medicine,8,Weight in kilograms,300,300,99979,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,500,500,1366068,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,1800,1800,1549655,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines for human medicine,8,Weight in kilograms,6200,6200,5872761,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,3600,3600,970491,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,3600,3600,6101814,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,784,United Arab Emirates,ARE,300220,Vaccines for human medicine,8,Weight in kilograms,61,61,68365,6
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,700,700,689152,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,14600,14600,20087474,0
H2,2003,2003,2003,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,103100,103100,45508676,0
H2,2003,2003,2003,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,800,800,263140,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,2130,2130,266943,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,226,226,108100,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,76,Brazil,BRA,300220,Vaccines for human medicine,8,Weight in kilograms,8,8,443,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,114,114,8302,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,155,155,50925,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,699,India,IND,300220,Vaccines for human medicine,8,Weight in kilograms,1243,1243,60528,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,319,319,31929,0
H2,2003,2003,2003,6,1,1,Import,44,Bahamas,BHS,899,"Areas, nes","",300220,Vaccines for human medicine,8,Weight in kilograms,66,66,6716,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,2437,2437,991339,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,1995,1995,897756,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,702,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,354,354,67205,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,904,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,85,85,24649,0
H2,2003,2003,2003,6,1,1,Import,48,Bahrain,BHR,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,122,0
H2,2003,2003,2003,6,1,1,Import,50,Bangladesh,BGD,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,196408,196408,19793616,0
H2,2003,2003,2003,6,1,1,Import,50,Bangladesh,BGD,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,170,170,8829,0
