Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,12340,12340,4031090,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,638,638,169201,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,81,81,21774,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,2025,2025,1070112,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,948,948,475389,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,453,453,105987,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,7433,7433,1793792,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,2331,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,1554,0
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,759,759,390947,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,357209,357209,254143974,0
H5,2020,2020,2020,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,10829,10829,964727,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,6377,6377,1197909,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,47641,47641,37528190,0
H5,2020,2020,2020,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,Vaccines; for human medicine,8,Weight in kilograms,1921,1921,281234,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,1458,1458,587771,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,7248,7248,13155779,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,1602,1602,83578,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,Vaccines; for human medicine,8,Weight in kilograms,471,471,167806,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,82516,82516,26186412,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,453,453,145369,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,11378,11378,14870027,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,69311,69311,88065189,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,2330,2330,244027,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,211,211,736861,0
H5,2020,2020,2020,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,Vaccines; for human medicine,8,Weight in kilograms,8907,8907,683493,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,7056,7056,3293553,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,74939,74939,15750954,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,262,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,1255,1255,1060734,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,1530,1530,388705,0
H5,2020,2020,2020,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,41420,41420,50680839,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,327985,327985,304501066,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,110501,110501,80474614,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,4669,4669,872700,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,246,246,228921,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,103659,103659,96237520,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,33981,33981,8558610,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,400,400,18536,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,300220,Vaccines; for human medicine,8,Weight in kilograms,13,13,7961,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,1508,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,9531,9531,8848722,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,300220,Vaccines; for human medicine,8,Weight in kilograms,8,8,1933,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,4162,4162,3864642,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines; for human medicine,8,Weight in kilograms,81,81,10214,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,23338,23338,21667698,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,8048,8048,7472617,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,9484,9484,16942003,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,944,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,2170,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,58878,58878,54662971,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,376,Israel,ISR,300220,Vaccines; for human medicine,8,Weight in kilograms,194,194,39538,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,22015,22015,20438757,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,100,100,515260,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,520,Nauru,NRU,300220,Vaccines; for human medicine,8,Weight in kilograms,42,42,6609,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,2892,2892,2685242,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,540,New Caledonia,NCL,300220,Vaccines; for human medicine,8,Weight in kilograms,4030,4030,614185,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,Vaccines; for human medicine,8,Weight in kilograms,19,19,3550,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines; for human medicine,8,Weight in kilograms,33386,33386,6165115,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,574,Norfolk Isds,NFK,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,5140,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,584,Marshall Isds,MHL,300220,Vaccines; for human medicine,8,Weight in kilograms,235,235,16326,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines; for human medicine,8,Weight in kilograms,418,418,628977,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,620,Portugal,PRT,300220,Vaccines; for human medicine,8,Weight in kilograms,13,13,12109,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,116,116,108454,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,302,302,41406,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,3538,3538,3284863,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,1885,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,26,26,24550,6
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,1741,1741,1617028,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,11,11,6900,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,780,Trinidad and Tobago,TTO,300220,Vaccines; for human medicine,8,Weight in kilograms,115,115,38001,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,46621,46621,43283212,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,497,497,975741,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,42585,42585,39536507,6
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,22493,22493,45001359,0
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,882,Samoa,WSM,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,2368,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,899,"Areas, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,563,563,522908,6
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,193806,193806,163948266,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,904903,904903,339016873,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,12,Algeria,DZA,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,51153,51153,58416460,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,864787,864787,331911606,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,13,13,5024,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,152,Chile,CHL,300220,Vaccines; for human medicine,8,Weight in kilograms,9,9,29,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,226,226,421278,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,1627,1627,988701,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,268,Georgia,GEO,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,86,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,8512,8512,12205075,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,37687,37687,1016799,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,8,8,8337,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,376,Israel,ISR,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,140,6
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,30824,30824,25671846,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,398,Kazakhstan,KAZ,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,86,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,400,Jordan,JOR,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,422,Lebanon,LBN,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,499,Montenegro,MNE,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,26028,26028,20830086,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,579,Norway,NOR,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,440,6
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,688,Serbia,SRB,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,505,6
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,59216,59216,39425239,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,486,486,362435,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,55,6
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,3480,3480,956723,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,792,Turkey,TUR,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,807,North Macedonia,MKD,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,52,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,9474,9474,2261292,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,2239,0
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,2779,2779,2408039,0
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,2307,2307,6072238,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,7242,7091,5986708,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,1078,1078,589312,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,342,342,26984,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,563,563,800100,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,17,17,250514,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,1926,1926,2669002,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,2060,2060,1090617,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,252,252,137264,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,452,301,72502,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,166,166,70844,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,16,16,7063,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,299,299,264477,0
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,899,"Areas, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,67,67,8024,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,4898,4898,798343,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,1,No Quantity,0,0,199663,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,1,No Quantity,0,0,199663,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,61,61,24246,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,61,61,24246,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,125,125,48331,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,125,125,48331,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,60,Bermuda,BMU,300220,Vaccines; for human medicine,8,Weight in kilograms,37,37,1746,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,40,40,1612,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,47,47,10938,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,47,47,10938,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,76,76,7138,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,40,40,27483,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,40,40,27483,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,25,25,3156,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,212,Dominica,DMA,300220,Vaccines; for human medicine,8,Weight in kilograms,19,19,1542,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,212,Dominica,DMA,300220,Vaccines; for human medicine,8,Weight in kilograms,19,19,1542,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,812,812,232484,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,308,Grenada,GRD,300220,Vaccines; for human medicine,1,No Quantity,0,0,55502,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,308,Grenada,GRD,300220,Vaccines; for human medicine,1,No Quantity,0,0,55502,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,214,214,24701,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,388,Jamaica,JAM,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,2414,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,408,Dem. People's Rep. of Korea,PRK,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,1905,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,91,91,13033,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,484,Mexico,MEX,300220,Vaccines; for human medicine,8,Weight in kilograms,21,21,5175,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,500,Montserrat,MSR,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,1161,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,500,Montserrat,MSR,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,1161,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,68,68,19528,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,591,Panama,PAN,300220,Vaccines; for human medicine,8,Weight in kilograms,1861,1861,143909,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,659,Saint Kitts and Nevis,KNA,300220,Vaccines; for human medicine,8,Weight in kilograms,89,89,12493,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,659,Saint Kitts and Nevis,KNA,300220,Vaccines; for human medicine,8,Weight in kilograms,89,89,12493,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,660,Anguilla,AIA,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,2346,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,660,Anguilla,AIA,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,2346,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,662,Saint Lucia,LCA,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,453,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,662,Saint Lucia,LCA,300220,Vaccines; for human medicine,8,Weight in kilograms,25,25,5389,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,662,Saint Lucia,LCA,300220,Vaccines; for human medicine,8,Weight in kilograms,25,25,5389,0
H5,2020,2020,2020,6,1,2,Export,52,Barbados,BRB,670,Saint Vincent and the Grenadines,VCT,300220,Vaccines; for human medicine,8,Weight in kilograms,58,58,10230,0
H5,2020,2020,2020,6,1,3,Re-Export,52,Barbados,BRB,670,Saint Vincent and the Grenadines,VCT,300220,Vaccines; for human medicine,8,Weight in kilograms,58,58,10230,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,331,331,28388,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,36,36,5016,0
H5,2020,2020,2020,6,1,1,Import,52,Barbados,BRB,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,1278,1278,307681,0
H5,2020,2020,2020,6,1,1,Import,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,3587781,3587781,7743437527,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,6685602,6685602,11567611333,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,4,Afghanistan,AFG,300220,Vaccines; for human medicine,8,Weight in kilograms,23057,23057,14060018,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,8,Albania,ALB,300220,Vaccines; for human medicine,8,Weight in kilograms,737,737,649547,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,12,Algeria,DZA,300220,Vaccines; for human medicine,8,Weight in kilograms,29029,29029,32320668,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,24,Angola,AGO,300220,Vaccines; for human medicine,8,Weight in kilograms,11926,11926,14533342,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,1165,1165,470951,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,31,Azerbaijan,AZE,300220,Vaccines; for human medicine,8,Weight in kilograms,1389,1389,977475,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,49323,49323,35108317,0
H5,2020,2020,2020,6,1,1,Import,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,14623,14623,6494732,0
