Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,2322,2322,87677,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,25263,25263,1814516,0
H1,1998,1998,1998,6,1,2,Export,12,Algeria,DZA,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,700,700,28639,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,43353,43353,1036991,0
H1,1998,1998,1998,6,1,1,Import,12,Algeria,DZA,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,2,2,24,0
H1,1998,1998,1998,6,1,1,Import,20,Andorra,AND,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,22,22,3232,0
H1,1998,1998,1998,6,1,1,Import,20,Andorra,AND,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,19,19,2831,0
H1,1998,1998,1998,6,1,1,Import,20,Andorra,AND,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,3,3,401,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,75416,75416,22585016,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,6984,6984,1543106,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,"Vaccines, human use",8,Weight in kilograms,5,5,2898,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,40,Austria,AUT,300220,"Vaccines, human use",8,Weight in kilograms,511,511,94511,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,9820,9820,4734604,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,"Vaccines, human use",8,Weight in kilograms,520,520,50123,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,76,Brazil,BRA,300220,"Vaccines, human use",8,Weight in kilograms,1477,1477,350000,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,4317,4317,2513520,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,152,Chile,CHL,300220,"Vaccines, human use",8,Weight in kilograms,12,12,2662,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,170,Colombia,COL,300220,"Vaccines, human use",8,Weight in kilograms,318,318,148000,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,"Vaccines, human use",8,Weight in kilograms,23608,23608,4500580,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,208,Denmark,DNK,300220,"Vaccines, human use",8,Weight in kilograms,51,51,52735,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,214,Dominican Rep.,DOM,300220,"Vaccines, human use",8,Weight in kilograms,48,48,45000,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,218,Ecuador,ECU,300220,"Vaccines, human use",8,Weight in kilograms,80,80,55000,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,20979,20979,4847985,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,15,15,509,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,5548,5548,1560809,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,2953,2953,329230,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,303,303,124501,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,484,Mexico,MEX,300220,"Vaccines, human use",8,Weight in kilograms,35,35,7757,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,3,3,8528,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,"Vaccines, human use",8,Weight in kilograms,3129,3129,473238,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,323,323,39511,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,2058,2058,1110805,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,792,Turkey,TUR,300220,"Vaccines, human use",8,Weight in kilograms,161,161,27000,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,4920,4920,2664458,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,858,Uruguay,URY,300220,"Vaccines, human use",8,Weight in kilograms,1189,1189,383778,0
H1,1998,1998,1998,6,1,1,Import,32,Argentina,ARG,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,17,17,342,0
H1,1998,1998,1998,6,1,2,Export,32,Argentina,ARG,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,0,0,39,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",1,No Quantity,0,0,34422076,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,84722,84722,13872070,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,64412,64412,12175985,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",1,No Quantity,0,0,10225464,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,152,152,1752,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,300220,"Vaccines, human use",8,Weight in kilograms,10,10,2795,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,"Vaccines, human use",1,No Quantity,0,0,1646606,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,300220,"Vaccines, human use",8,Weight in kilograms,5,5,1385,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,156,China,CHN,300220,"Vaccines, human use",8,Weight in kilograms,2483,2483,434139,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,156,China,CHN,300220,"Vaccines, human use",8,Weight in kilograms,2483,2483,434139,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,"Vaccines, human use",8,Weight in kilograms,68,68,2905,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,"Vaccines, human use",1,No Quantity,0,0,3505055,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,"Vaccines, human use",8,Weight in kilograms,7731,7731,2095937,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,"Vaccines, human use",8,Weight in kilograms,7440,7440,2046707,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,"Vaccines, human use",8,Weight in kilograms,5373,5373,835960,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,360,Indonesia,IDN,300220,"Vaccines, human use",8,Weight in kilograms,3620,3620,599391,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,392,Japan,JPN,300220,"Vaccines, human use",1,No Quantity,0,0,181902,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,6429,6429,1883480,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,"Vaccines, human use",8,Weight in kilograms,6429,6429,1883480,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,"Vaccines, human use",8,Weight in kilograms,6513,6513,998983,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,458,Malaysia,MYS,300220,"Vaccines, human use",8,Weight in kilograms,5752,5752,914124,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes","",300220,"Vaccines, human use",8,Weight in kilograms,14753,14753,2543940,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,490,"Other Asia, nes","",300220,"Vaccines, human use",8,Weight in kilograms,11253,11253,2173305,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,520,Nauru,NRU,300220,"Vaccines, human use",8,Weight in kilograms,1080,1080,11383,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,"Vaccines, human use",1,No Quantity,0,0,5270,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,"Vaccines, human use",8,Weight in kilograms,8,8,4519,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,554,New Zealand,NZL,300220,"Vaccines, human use",1,No Quantity,0,0,3554,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,"Vaccines, human use",8,Weight in kilograms,9151,9151,621752,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,554,New Zealand,NZL,300220,"Vaccines, human use",8,Weight in kilograms,1972,1972,318870,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,574,Norfolk Isds,NFK,300220,"Vaccines, human use",8,Weight in kilograms,15,15,549,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,574,Norfolk Isds,NFK,300220,"Vaccines, human use",8,Weight in kilograms,15,15,549,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,"Vaccines, human use",8,Weight in kilograms,121,121,35718,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,608,Philippines,PHL,300220,"Vaccines, human use",8,Weight in kilograms,8123,8123,1333440,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,608,Philippines,PHL,300220,"Vaccines, human use",8,Weight in kilograms,7155,7155,1214156,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,"Vaccines, human use",8,Weight in kilograms,7587,7587,1098583,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,702,Singapore,SGP,300220,"Vaccines, human use",8,Weight in kilograms,5989,5989,935616,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,"Vaccines, human use",8,Weight in kilograms,2405,2405,403507,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,704,Viet Nam,VNM,300220,"Vaccines, human use",8,Weight in kilograms,2405,2405,403507,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,711,So. African Customs Union,ZAF,300220,"Vaccines, human use",8,Weight in kilograms,275,275,6448,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,"Vaccines, human use",1,No Quantity,0,0,270496,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,"Vaccines, human use",8,Weight in kilograms,11749,11749,1533014,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,764,Thailand,THA,300220,"Vaccines, human use",8,Weight in kilograms,9368,9368,1241221,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,300220,"Vaccines, human use",8,Weight in kilograms,632,632,14539,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,784,United Arab Emirates,ARE,300220,"Vaccines, human use",8,Weight in kilograms,530,530,10487,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,"Vaccines, human use",1,No Quantity,0,0,1259211,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,58,58,6909,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,838,Free Zones,"",300220,"Vaccines, human use",1,No Quantity,0,0,3090,0
H1,1998,1998,1998,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,"Vaccines, human use",1,No Quantity,0,0,17321428,0
H1,1998,1998,1998,6,1,2,Export,36,Australia,AUS,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,1,1,433,0
H1,1998,1998,1998,6,1,3,Re-Export,36,Australia,AUS,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,1,1,433,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,74881,74881,38159988,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,50408,50408,33123162,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,32,Argentina,ARG,300220,"Vaccines, human use",8,Weight in kilograms,800,800,486620,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,32200,32200,25712700,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,38,38,25023,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,100,Bulgaria,BGR,300220,"Vaccines, human use",8,Weight in kilograms,6,6,4291,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,800,800,392176,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,12,12,8179,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,300220,"Vaccines, human use",8,Weight in kilograms,100,100,141070,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,203,Czechia,CZE,300220,"Vaccines, human use",8,Weight in kilograms,200,200,85269,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,"Vaccines, human use",8,Weight in kilograms,3800,3800,2189753,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,233,Estonia,EST,300220,"Vaccines, human use",8,Weight in kilograms,300,300,168199,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,246,Finland,FIN,300220,"Vaccines, human use",8,Weight in kilograms,32,32,21460,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,13500,13500,3981931,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,1,1,971,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,19400,19400,2753333,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,"Vaccines, human use",8,Weight in kilograms,33200,33200,22969816,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,"Vaccines, human use",8,Weight in kilograms,3400,3400,1588137,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,372,Ireland,IRL,300220,"Vaccines, human use",8,Weight in kilograms,81,81,41460,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,"Vaccines, human use",8,Weight in kilograms,200,200,256631,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,14,14,9717,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,300220,"Vaccines, human use",8,Weight in kilograms,200,200,1626443,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,300220,"Vaccines, human use",8,Weight in kilograms,700,700,418353,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,440,Lithuania,LTU,300220,"Vaccines, human use",8,Weight in kilograms,1000,1000,654010,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,500,500,1176853,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,579,Norway,NOR,300220,"Vaccines, human use",8,Weight in kilograms,400,400,235171,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,"Vaccines, human use",8,Weight in kilograms,500,500,350571,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,642,Romania,ROU,300220,"Vaccines, human use",8,Weight in kilograms,100,100,8583,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,300220,"Vaccines, human use",8,Weight in kilograms,300,300,170710,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,"Vaccines, human use",8,Weight in kilograms,200,200,223753,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,300220,"Vaccines, human use",8,Weight in kilograms,1100,1100,724950,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,"Vaccines, human use",8,Weight in kilograms,3,3,2591,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,"Vaccines, human use",8,Weight in kilograms,2900,2900,1609112,0
H1,1998,1998,1998,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,7900,7900,2381239,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,"Vaccines, human use",8,Weight in kilograms,1200,1200,763174,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,200,200,99364,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,2,2,1457,0
H1,1998,1998,1998,6,1,2,Export,40,Austria,AUT,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,0,0,80,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,3339,3339,108991,0
H1,1998,1998,1998,6,1,2,Export,44,Bahamas,BHS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,2,2,50,0
H1,1998,1998,1998,6,1,3,Re-Export,44,Bahamas,BHS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,2,2,50,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,24,24,2781,0
H1,1998,1998,1998,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,3315,3315,106210,0
H1,1998,1998,1998,6,1,2,Export,44,Bahamas,BHS,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,2,2,50,0
H1,1998,1998,1998,6,1,3,Re-Export,44,Bahamas,BHS,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,2,2,50,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,316231,316231,81782376,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,1468517,1468517,738212288,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,12,Algeria,DZA,300220,"Vaccines, human use",8,Weight in kilograms,3898,3898,486189,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,24,Angola,AGO,300220,"Vaccines, human use",8,Weight in kilograms,984,984,66230,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,28,Antigua and Barbuda,ATG,300220,"Vaccines, human use",8,Weight in kilograms,13,13,4263,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,31,Azerbaijan,AZE,300220,"Vaccines, human use",8,Weight in kilograms,707,707,75769,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,32,Argentina,ARG,300220,"Vaccines, human use",8,Weight in kilograms,10937,10937,4577315,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,36,Australia,AUS,300220,"Vaccines, human use",8,Weight in kilograms,23,23,3636,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,36,Australia,AUS,300220,"Vaccines, human use",8,Weight in kilograms,29767,29767,9916350,0
H1,1998,1998,1998,6,1,1,Import,58,Belgium-Luxembourg,BEL,40,Austria,AUT,300220,"Vaccines, human use",8,Weight in kilograms,29,29,37151,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,40,Austria,AUT,300220,"Vaccines, human use",8,Weight in kilograms,30969,30969,21157312,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,44,Bahamas,BHS,300220,"Vaccines, human use",8,Weight in kilograms,358,358,75493,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,48,Bahrain,BHR,300220,"Vaccines, human use",8,Weight in kilograms,929,929,416463,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,50,Bangladesh,BGD,300220,"Vaccines, human use",8,Weight in kilograms,18719,18719,2705388,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,51,Armenia,ARM,300220,"Vaccines, human use",8,Weight in kilograms,135,135,23136,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,68,Bolivia (Plurinational State of),BOL,300220,"Vaccines, human use",8,Weight in kilograms,6062,6062,841436,0
H1,1998,1998,1998,6,1,2,Export,58,Belgium-Luxembourg,BEL,70,Bosnia Herzegovina,BIH,300220,"Vaccines, human use",8,Weight in kilograms,415,415,138061,0
