Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,620,Portugal,PRT,300220,Vaccines; for human medicine,8,Weight in kilograms,3095,3095,1153581,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,2329,2329,1987000,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,37167,37167,10423911,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,710,South Africa,ZAF,300220,Vaccines; for human medicine,8,Weight in kilograms,295184,295184,821400,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,784,United Arab Emirates,ARE,300220,Vaccines; for human medicine,8,Weight in kilograms,10270,10270,5192956,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,52,52,47473,0
H4,2014,2014,2014,6,1,1,Import,24,Angola,AGO,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,23,23,2254,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,31434,31434,7740129,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,3335,3335,2916552,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,30,30,4779,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,112,Belarus,BLR,300220,Vaccines; for human medicine,8,Weight in kilograms,10600,10600,456000,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,290,290,36000,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,203,Czechia,CZE,300220,Vaccines; for human medicine,8,Weight in kilograms,322,322,40162,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,183,183,28128,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,984,984,447681,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,21,21,76000,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,321,321,32976,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,6351,6351,1270369,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,45,45,14845,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,511,511,87103,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,8078,8078,2150125,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,792,Turkey,TUR,300220,Vaccines; for human medicine,8,Weight in kilograms,156,156,49713,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,804,Ukraine,UKR,300220,Vaccines; for human medicine,8,Weight in kilograms,72,72,14000,0
H4,2014,2014,2014,6,1,1,Import,31,Azerbaijan,AZE,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,135,135,115696,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,238074,238074,123221392,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,13283,13283,955107,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,1382,1382,215271,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,122,122,177821,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,33527,33527,17756584,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,Vaccines; for human medicine,8,Weight in kilograms,889,889,181974,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,550,550,85336,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,3040,3040,3017516,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,8,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,Vaccines; for human medicine,8,Weight in kilograms,12713,12713,7654344,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,16124,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,214,Dominican Rep.,DOM,300220,Vaccines; for human medicine,8,Weight in kilograms,83,83,9200,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,32379,32379,8771801,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,4626,4626,806475,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,502,502,161832,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,50,50,2000379,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,50213,50213,30312716,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,7813,7813,877058,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,129,129,419979,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,Vaccines; for human medicine,8,Weight in kilograms,5469,5469,463727,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,24293,24293,3954365,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,704,Viet Nam,VNM,300220,Vaccines; for human medicine,8,Weight in kilograms,6791,6791,292467,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,1647,1647,1365228,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,10520,0
H4,2014,2014,2014,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,65075,65075,45618034,0
H4,2014,2014,2014,6,1,2,Export,32,Argentina,ARG,858,Uruguay,URY,300220,Vaccines; for human medicine,8,Weight in kilograms,49,49,7729,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,748828,748828,358498116,6
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,194631,194631,114316522,0
H4,2014,2014,2014,6,1,4,Re-Import,36,Australia,AUS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,2034,2034,190899,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,3086,3086,197670,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,2034,2034,190899,0
H4,2014,2014,2014,6,1,4,Re-Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,2034,2034,190899,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,4982,6
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,267395,267395,150953861,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,66,66,234455,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,10459,10459,2783795,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,300220,Vaccines; for human medicine,8,Weight in kilograms,1940,1940,59299,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,152,Chile,CHL,300220,Vaccines; for human medicine,8,Weight in kilograms,1466,1466,108072,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,50,50,12819,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,7408,7408,7347386,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,300220,Vaccines; for human medicine,8,Weight in kilograms,933,933,244587,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,170,Colombia,COL,300220,Vaccines; for human medicine,8,Weight in kilograms,4629,4629,358017,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,5900,5900,3701510,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,218,Ecuador,ECU,300220,Vaccines; for human medicine,8,Weight in kilograms,80,80,21834,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines; for human medicine,8,Weight in kilograms,17,17,1577,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,113061,113061,41202033,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,60,60,37101,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,258,French Polynesia,PYF,300220,Vaccines; for human medicine,8,Weight in kilograms,54,54,11770,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,27815,27815,4353881,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,41697,41697,31813839,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,Vaccines; for human medicine,8,Weight in kilograms,28229,28229,88814,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,12,12,2733,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,58,58,4601,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,40410,40410,51344235,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,21566,21566,4721094,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,392,Japan,JPN,300220,Vaccines; for human medicine,8,Weight in kilograms,14,14,24276,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,18838,18838,1185356,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,Vaccines; for human medicine,8,Weight in kilograms,1181,1181,456690,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,490,"Other Asia, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,1177,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,148,148,336105,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,520,Nauru,NRU,300220,Vaccines; for human medicine,8,Weight in kilograms,528,528,134595,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,161967,161967,36892099,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,540,New Caledonia,NCL,300220,Vaccines; for human medicine,8,Weight in kilograms,54,54,36030,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,715,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines; for human medicine,8,Weight in kilograms,13850,13850,1778436,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines; for human medicine,8,Weight in kilograms,11355,11355,511160,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,604,Peru,PER,300220,Vaccines; for human medicine,8,Weight in kilograms,1303,1303,126565,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,48,48,48715,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,3811,3811,614244,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,Vaccines; for human medicine,8,Weight in kilograms,12683,12683,6230457,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,3330,3330,1401785,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,3008,3008,1594516,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,711,711,330954,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,2360,2360,4593485,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,28003,28003,5477148,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,467,467,409786,0
H4,2014,2014,2014,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,84390,84390,53132230,0
H4,2014,2014,2014,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,16969,16969,57697249,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,114857,114857,70591704,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,177453,177453,163249281,6
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,8,Albania,ALB,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,2271,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,126,126,180448,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,32,32,2736,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,21124,21124,25743812,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,7429,7429,9246342,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,300220,Vaccines; for human medicine,8,Weight in kilograms,170,170,183507,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,Vaccines; for human medicine,8,Weight in kilograms,12257,12257,10453355,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,14299,14299,4952500,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,11185,11185,8704211,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,19613,19613,8011327,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,45409,45409,57322955,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,300220,Vaccines; for human medicine,8,Weight in kilograms,1361,1361,2134862,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,23,23,20030,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,4268,4268,5974011,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,19,19,25280,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,376,Israel,ISR,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,9044,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,6175,6175,137419,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,1860,1860,1349101,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,392,Japan,JPN,300220,Vaccines; for human medicine,8,Weight in kilograms,389,389,1189079,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,94,6
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,484,Mexico,MEX,300220,Vaccines; for human medicine,8,Weight in kilograms,206,206,258616,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,23192,23192,12190404,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,608,Philippines,PHL,300220,Vaccines; for human medicine,8,Weight in kilograms,14,14,93,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,4834,4834,4646323,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,300220,Vaccines; for human medicine,8,Weight in kilograms,22,22,20844,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,2681,2681,1635532,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,21394,21394,6900858,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,4,4,9737,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,Vaccines; for human medicine,8,Weight in kilograms,1108,1108,1161919,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,300220,Vaccines; for human medicine,8,Weight in kilograms,2309,2309,2393684,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,827,827,5890597,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,9248,9248,15954742,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,280,280,244581,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,30596,30596,12803228,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,24780,24780,9058216,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,4117,4117,6524056,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,784,United Arab Emirates,ARE,300220,Vaccines; for human medicine,8,Weight in kilograms,1448,1448,29715,0
H4,2014,2014,2014,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,1639,1639,2438834,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,17780,17780,15810663,0
H4,2014,2014,2014,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,85,85,225940,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,29715,29715,1070380,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,2533,2533,91359,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,4345,4345,156703,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,392,Japan,JPN,300220,Vaccines; for human medicine,8,Weight in kilograms,1700,1700,61314,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,4015,4015,144789,0
H4,2014,2014,2014,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,17121,17121,616215,0
H4,2014,2014,2014,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,9118,9118,6488779,0
H4,2014,2014,2014,6,1,1,Import,48,Bahrain,BHR,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,4837,4837,2240726,0
H4,2014,2014,2014,6,1,1,Import,48,Bahrain,BHR,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,38,38,14840,0
